body_part,symptom_keyword,severity_modifier,time_course_modifier,body_side_modifier,associated_symptom,population_risk,red_flag_question,emergency_if_yes,rationale,question_priority,clinical_context
pediatric,เด็กซึม,severe,acute,right,,general,เด็กซึมไม่กินไม่เล่นรุนแรงมากเกิดขึ้นทันทีด้านขวาหรือไม่,yes,ภาวะฉุกเฉินในเด็ก,1,Acute severe right เด็กซึม
pediatric,เด็กซึม,severe,acute,bilateral,,general,เด็กซึมไม่กินไม่เล่นรุนแรงมากเกิดขึ้นทันทีทั้งสองข้างหรือไม่,yes,ภาวะฉุกเฉินในเด็ก,1,Acute severe bilateral เด็กซึม
pediatric,เด็กซึม,severe,acute,central,,general,เด็กซึมไม่กินไม่เล่นรุนแรงมากเกิดขึ้นทันทีหรือไม่,yes,ภาวะฉุกเฉินในเด็ก,1,Acute severe central เด็กซึม
pediatric,เด็กซึม,severe,subacute,left,,general,เด็กซึมไม่กินไม่เล่นรุนแรงมากด้านซ้ายหรือไม่,yes,ภาวะฉุกเฉินในเด็ก,3,Subacute severe left เด็กซึม
pediatric,เด็กซึม,severe,subacute,right,,general,เด็กซึมไม่กินไม่เล่นรุนแรงมากด้านขวาหรือไม่,yes,ภาวะฉุกเฉินในเด็ก,3,Subacute severe right เด็กซึม
pediatric,เด็กซึม,severe,subacute,bilateral,,general,เด็กซึมไม่กินไม่เล่นรุนแรงมากทั้งสองข้างหรือไม่,yes,ภาวะฉุกเฉินในเด็ก,3,Subacute severe bilateral เด็กซึม
pediatric,เด็กซึม,severe,subacute,central,,general,เด็กซึมไม่กินไม่เล่นรุนแรงมากหรือไม่,yes,ภาวะฉุกเฉินในเด็ก,3,Subacute severe central เด็กซึม
pediatric,เด็กซึม,severe,progressive,left,,general,เด็กซึมไม่กินไม่เล่นรุนแรงมากแย่ลงเรื่อยๆด้านซ้ายหรือไม่,yes,ภาวะฉุกเฉินในเด็ก,2,Progressive severe left เด็กซึม
pediatric,เด็กซึม,severe,progressive,right,,general,เด็กซึมไม่กินไม่เล่นรุนแรงมากแย่ลงเรื่อยๆด้านขวาหรือไม่,yes,ภาวะฉุกเฉินในเด็ก,2,Progressive severe right เด็กซึม
pediatric,เด็กซึม,severe,progressive,bilateral,,general,เด็กซึมไม่กินไม่เล่นรุนแรงมากแย่ลงเรื่อยๆทั้งสองข้างหรือไม่,yes,ภาวะฉุกเฉินในเด็ก,2,Progressive severe bilateral เด็กซึม
pediatric,เด็กซึม,severe,progressive,central,,general,เด็กซึมไม่กินไม่เล่นรุนแรงมากแย่ลงเรื่อยๆหรือไม่,yes,ภาวะฉุกเฉินในเด็ก,2,Progressive severe central เด็กซึม
pediatric,เด็กซึม,severe,recurrent,left,,general,เด็กซึมไม่กินไม่เล่นรุนแรงมากเป็นๆ หายๆด้านซ้ายหรือไม่,yes,ภาวะฉุกเฉินในเด็ก,3,Recurrent severe left เด็กซึม
pediatric,เด็กซึม,severe,recurrent,right,,general,เด็กซึมไม่กินไม่เล่นรุนแรงมากเป็นๆ หายๆด้านขวาหรือไม่,yes,ภาวะฉุกเฉินในเด็ก,3,Recurrent severe right เด็กซึม
pediatric,เด็กซึม,severe,recurrent,bilateral,,general,เด็กซึมไม่กินไม่เล่นรุนแรงมากเป็นๆ หายๆทั้งสองข้างหรือไม่,yes,ภาวะฉุกเฉินในเด็ก,3,Recurrent severe bilateral เด็กซึม
pediatric,เด็กซึม,severe,recurrent,central,,general,เด็กซึมไม่กินไม่เล่นรุนแรงมากเป็นๆ หายๆหรือไม่,yes,ภาวะฉุกเฉินในเด็ก,3,Recurrent severe central เด็กซึม
pediatric,เด็กซึม,moderate,acute,central,fever,general,เด็กซึมไม่กินไม่เล่นเกิดขึ้นทันทีร่วมกับไข้สูงหรือไม่,yes,ภาวะฉุกเฉินในเด็ก,1,fever + เด็กซึม → Higher emergency risk
pediatric,เด็กซึม,moderate,progressive,central,fever,general,เด็กซึมไม่กินไม่เล่นแย่ลงเรื่อยๆร่วมกับไข้สูงหรือไม่,yes,ภาวะฉุกเฉินในเด็ก,1,fever + เด็กซึม → Higher emergency risk
pediatric,เด็กซึม,severe,acute,central,fever,general,เด็กซึมไม่กินไม่เล่นรุนแรงมากเกิดขึ้นทันทีร่วมกับไข้สูงหรือไม่,yes,ภาวะฉุกเฉินในเด็ก,1,fever + เด็กซึม → Higher emergency risk
pediatric,เด็กซึม,severe,progressive,central,fever,general,เด็กซึมไม่กินไม่เล่นรุนแรงมากแย่ลงเรื่อยๆร่วมกับไข้สูงหรือไม่,yes,ภาวะฉุกเฉินในเด็ก,1,fever + เด็กซึม → Higher emergency risk
